"willow apples, painted by deborah griscom passmore, 1904",https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Pomological_Watercolor_POM00000095.jpg/687px-Pomological_Watercolor_POM00000095.jpg
"willow apples, painted by mary daisy arnold, 1917",https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Pomological_Watercolor_POM00000096.jpg/697px-Pomological_Watercolor_POM00000096.jpg
"willow apples, painted by royal charles steadman, 1925",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Pomological_Watercolor_POM00000097.jpg/690px-Pomological_Watercolor_POM00000097.jpg
"willowmeade apples, painted by bertha heiges, 1896",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Pomological_Watercolor_POM00000098.jpg/697px-Pomological_Watercolor_POM00000098.jpg
"windsor apples, painted by deborah griscom passmore, 1900",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Pomological_Watercolor_POM00000099.jpg/692px-Pomological_Watercolor_POM00000099.jpg
"winter paradise apples, painted by mary daisy arnold, 1913",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Pomological_Watercolor_POM00000100.jpg/685px-Pomological_Watercolor_POM00000100.jpg
"winter cheese apples, painted by deborah griscom passmore, 1900",https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Pomological_Watercolor_POM00000101.jpg/687px-Pomological_Watercolor_POM00000101.jpg
"winter green apples, painted by royal charles steadman, 1929",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Pomological_Watercolor_POM00000102.jpg/685px-Pomological_Watercolor_POM00000102.jpg
"winter green apples, painted by mary daisy arnold, 1928",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Pomological_Watercolor_POM00000103.jpg/695px-Pomological_Watercolor_POM00000103.jpg
"winter john apples, painted by amanda almira newton",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Pomological_Watercolor_POM00000104.jpg/685px-Pomological_Watercolor_POM00000104.jpg
"winter john apples, painted by mary daisy arnold, 1929",https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Pomological_Watercolor_POM00000105.jpg/689px-Pomological_Watercolor_POM00000105.jpg
"winter paradise apples, painted by royal charles steadman, 1928",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Pomological_Watercolor_POM00000106.jpg/685px-Pomological_Watercolor_POM00000106.jpg
"york apples, painted by james marion shull, 1909",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Pomological_Watercolor_POM00000107.jpg/824px-Pomological_Watercolor_POM00000107.jpg
"york apples, painted by james marion shull, 1909",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Pomological_Watercolor_POM00000108.jpg/812px-Pomological_Watercolor_POM00000108.jpg
apples,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Pomological_Watercolor_POM00000109.jpg/743px-Pomological_Watercolor_POM00000109.jpg
givens apples,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Pomological_Watercolor_POM00000110.jpg/682px-Pomological_Watercolor_POM00000110.jpg
"maiden blush apples, painted by james marion shull, 1918",https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Pomological_Watercolor_POM00000111.jpg/741px-Pomological_Watercolor_POM00000111.jpg
"apples, painted by james marion shull, 1918",https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Pomological_Watercolor_POM00000112.jpg/681px-Pomological_Watercolor_POM00000112.jpg
"apples, painted by james marion shull, 1918",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Pomological_Watercolor_POM00000113.jpg/646px-Pomological_Watercolor_POM00000113.jpg
"apples, 1918",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Pomological_Watercolor_POM00000114.jpg/704px-Pomological_Watercolor_POM00000114.jpg
"ben davis apples, painted by james marion shull, 1918",https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Pomological_Watercolor_POM00000115.jpg/673px-Pomological_Watercolor_POM00000115.jpg
"winter cheese apples, painted by ellen isham schutt, 1907",https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Pomological_Watercolor_POM00000116.jpg/680px-Pomological_Watercolor_POM00000116.jpg
"york apples, painted by james marion shull, 1909",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Pomological_Watercolor_POM00000117.jpg/1280px-Pomological_Watercolor_POM00000117.jpg
"york apples, painted by james marion shull, 1909",https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Pomological_Watercolor_POM00000118.jpg/1280px-Pomological_Watercolor_POM00000118.jpg
"york apples, painted by james marion shull, 1910",https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Pomological_Watercolor_POM00000119.jpg/663px-Pomological_Watercolor_POM00000119.jpg
"bael, painted by ellen isham schutt, 1909",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Pomological_Watercolor_POM00000120.jpg/692px-Pomological_Watercolor_POM00000120.jpg
"bael, painted by ellen isham schutt, 1909",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Pomological_Watercolor_POM00000121.jpg/690px-Pomological_Watercolor_POM00000121.jpg
"baobab, painted by amanda almira newton, 1924",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Pomological_Watercolor_POM00000122.jpg/730px-Pomological_Watercolor_POM00000122.jpg
"eastern shadbush, painted by deborah griscom passmore, 1909",https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Pomological_Watercolor_POM00000123.jpg/692px-Pomological_Watercolor_POM00000123.jpg
"mccallister pecans, painted by deborah griscom passmore, 1904",https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Pomological_Watercolor_POM00000124.jpg/679px-Pomological_Watercolor_POM00000124.jpg
"boone chestnuts, painted by ellen isham schutt, 1913",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Pomological_Watercolor_POM00000125.jpg/713px-Pomological_Watercolor_POM00000125.jpg
"st john's bread, painted by deborah griscom passmore, 1907",https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Pomological_Watercolor_POM00000126.jpg/696px-Pomological_Watercolor_POM00000126.jpg
"naranja limus limes, painted by ellen isham schutt, 1904",https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Pomological_Watercolor_POM00000127.jpg/673px-Pomological_Watercolor_POM00000127.jpg
"eureka lemons, painted by ellen isham schutt, 1912",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Pomological_Watercolor_POM00000128.jpg/678px-Pomological_Watercolor_POM00000128.jpg
"meyer lemons, painted by royal charles steadman, 1926",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Pomological_Watercolor_POM00000129.jpg/699px-Pomological_Watercolor_POM00000129.jpg
"yankee apples, painted by amanda almira newton, 1920",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Pomological_Watercolor_POM00000130.jpg/696px-Pomological_Watercolor_POM00000130.jpg
"yankee apples, painted by amanda almira newton, 1920",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Pomological_Watercolor_POM00000131.jpg/693px-Pomological_Watercolor_POM00000131.jpg
"yellow bellflower apples, painted by bertha heiges, 1904",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Pomological_Watercolor_POM00000132.jpg/695px-Pomological_Watercolor_POM00000132.jpg
"cashew nuts, painted by deborah griscom passmore, 1903",https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Pomological_Watercolor_POM00000133.jpg/676px-Pomological_Watercolor_POM00000133.jpg
"cashew nuts, painted by royal charles steadman, 1916",https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Pomological_Watercolor_POM00000134.jpg/700px-Pomological_Watercolor_POM00000134.jpg
"cashew nuts, painted by ellen isham schutt, 1905",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Pomological_Watercolor_POM00000135.jpg/666px-Pomological_Watercolor_POM00000135.jpg
"oak leaved papaya, painted by ellen isham schutt, 1906",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Pomological_Watercolor_POM00000136.jpg/687px-Pomological_Watercolor_POM00000136.jpg
"papayas, painted by deborah griscom passmore, 1903",https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Pomological_Watercolor_POM00000137.jpg/674px-Pomological_Watercolor_POM00000137.jpg
"claremont pecans, painted by elsie e. lower, 1908",https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Pomological_Watercolor_POM00000138.jpg/668px-Pomological_Watercolor_POM00000138.jpg
"delmas hickory, painted by bertha heiges, 1904",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Pomological_Watercolor_POM00000139.jpg/680px-Pomological_Watercolor_POM00000139.jpg
"farley hickory, painted by royal charles steadman, 1917",https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Pomological_Watercolor_POM00000140.jpg/684px-Pomological_Watercolor_POM00000140.jpg
"frotscher hickory, painted by deborah griscom passmore, 1904",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Pomological_Watercolor_POM00000141.jpg/666px-Pomological_Watercolor_POM00000141.jpg
"halberta hickory, painted by bertha heiges, 1904",https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Pomological_Watercolor_POM00000142.jpg/677px-Pomological_Watercolor_POM00000142.jpg
"hickory, painted by bertha heiges, 1905",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Pomological_Watercolor_POM00000143.jpg/688px-Pomological_Watercolor_POM00000143.jpg
"chestnuts, painted by mary daisy arnold, 1917",https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Pomological_Watercolor_POM00000144.jpg/680px-Pomological_Watercolor_POM00000144.jpg
"apples, painted by mary daisy arnold, 1938",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Pomological_Watercolor_POM00000145.jpg/678px-Pomological_Watercolor_POM00000145.jpg
"dixon apples, painted by deborah griscom passmore, 1895",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Pomological_Watercolor_POM00000146.jpg/682px-Pomological_Watercolor_POM00000146.jpg
"dominie apples, painted by amanda almira newton, 1912",https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Pomological_Watercolor_POM00000147.jpg/684px-Pomological_Watercolor_POM00000147.jpg
"downing stranger apples, painted by ellen isham schutt, 1910",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Pomological_Watercolor_POM00000148.jpg/681px-Pomological_Watercolor_POM00000148.jpg
